question_id,survey_name,column_name,question_text,import_id,option_text,option_count,observed_min,observed_max,scale_min,scale_max,response_range,n_responses,question_document,text_char_len,text_word_len,has_question_mark,has_percent_symbol,has_money_symbol,is_binary,is_wide_scale,is_continuousish,topic_risk,topic_future,topic_social,topic_money,topic_identity,topic_habit,topic_emotion,topic_politics,topic_environment,topic_probabilistic,q_emb_00,q_emb_01,q_emb_02,q_emb_03,q_emb_04,q_emb_05,q_emb_06,q_emb_07,q_emb_08,q_emb_09,q_emb_10,q_emb_11,q_emb_12,q_emb_13,q_emb_14,q_emb_15,q_emb_16,q_emb_17,q_emb_18,q_emb_19,q_emb_20,q_emb_21,q_emb_22,q_emb_23,q_emb_24,q_emb_25,q_emb_26,q_emb_27,q_emb_28,q_emb_29,q_emb_30,q_emb_31
survey_1::Q21,survey_1,Q21,"Last year, what was your total family income from all sources, before taxes?",QID21,"$100,000 or more | $30,000-$50,000 | $100,000 or more | Less than $30,000 | $100,000 or more",5,1.0,5.0,0.0,100.0,100.0,233,"Last year, what was your total family income from all sources, before taxes? $100,000 or more | $30,000-$50,000 | $100,000 or more | Less than $30,000 | $100,000 or more Q21",173,31,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0.008792651193175117,0.0007752960370216784,0.0009277622824732586,0.00985371087993725,0.0028352135676772364,-0.0054379243162801265,-0.013927384252065706,0.010907781776786517,0.017216508798235646,-0.008370414972537073,0.004795382160335325,0.0016300389194676592,0.011184900481041022,-0.002769529247916937,0.0029204480651959896,0.019018937388263643,0.02604185660025201,0.005299060306518266,0.002791057650625818,0.029466380661532243,0.011834418701928825,0.0022050275528863682,0.014222159624244956,0.01786435513514476,0.13696717462769592,0.015885010710471062,0.012103242733645122,0.004955763540409784,0.006772960053697081,0.010495244162517285,-0.005350051644540354,0.040499270856125806
survey_1::Q22,survey_1,Q22,"In general, would you describe your political views as",QID22,Moderate | Conservative | Liberal | Moderate | Liberal,5,1.0,5.0,1.0,5.0,4.0,233,"In general, would you describe your political views as Moderate | Conservative | Liberal | Moderate | Liberal Q22",113,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4648861065187359e-05,7.146910978216233e-05,0.0016532862029841819,4.639243565077549e-05,-2.151612354648461e-05,-0.0021920223293581415,0.0022671392925505294,0.0002499324489503849,0.0010156724159609218,-6.593952618375444e-05,0.0006273505811940528,-0.0001466286584159178,0.0021324293953358794,-0.0002341359609626112,-0.0008137805317025948,0.000685842054181728,-0.000564240307619459,0.00023124017977741048,-0.00013861954130785185,0.0014364648616976864,0.0002702562675484055,8.061118572778952e-05,0.0025274540250488846,0.002000855861912215,0.011500323161388624,0.0013760061979387393,0.002849518381662385,0.00029095488478622644,0.0017153253189145985,-0.0041630165455465,0.0032069300106212827,-0.00010886857505747901
survey_1::Q23,survey_1,Q23,"Including yourself, how many people currently live in your household?",QID23,2 | 2 | 2 | 1 | 4,5,1.0,5.0,1.0,5.0,4.0,233,"Including yourself, how many people currently live in your household? 2 | 2 | 2 | 1 | 4 Q23",91,20,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.00010782857389201297,8.988942856427518e-05,0.002173626069046985,-0.0016006238591687867,0.013958400557608662,-0.001871922517467565,5.520906620336502e-05,0.0006782502765260423,2.909260342832126e-05,-0.0005570306310859301,0.010561245566417972,-0.0002905129714244266,0.003435534788276295,0.0002723250518646053,0.002742780088933297,0.0015035230313203158,0.0048670775827615665,0.0004949573883574681,-0.0005187259794246903,0.003256200551398524,0.0005353222184020319,-0.00022872589156778468,0.0015905175523858854,0.003094867764294925,0.00366583752256045,0.002271183585547045,0.001765466248995513,0.00022377365734417727,-0.0013184847786440075,-0.0001243389734155284,0.004068790729540397,0.007387827401257532
survey_1::Q24,survey_1,Q24,What is your current employment status?,QID24,Full-time employment | Full-time employment | Retired | Full-time employment | Full-time employment | Full-time employment | Retired,7,1.0,7.0,1.0,7.0,6.0,233,What is your current employment status? Full-time employment | Full-time employment | Retired | Full-time employment | Full-time employment | Full-time employment | Retired Q24,176,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.607822611067786e-05,0.0001694698110880857,0.0019531303562354985,-1.1146460906098164e-05,0.0009593694838507295,-0.0031532631910902074,-0.012634493508903525,0.01451047001212485,0.02599644547210695,-0.0011855529676086615,-0.0007661904124532872,-0.00041944270701812364,-0.002209075378967066,-0.004783662488992179,0.0030561522316513087,0.0022302679303003903,0.0015025516270036087,-0.0003378106254001418,0.0015853602360412311,0.0004100041518296138,0.0004329124715077441,-0.00024907391308659444,0.002083306591113046,-0.000298989338273983,0.003317320581079156,0.0004979940212945668,0.0084936172364173,0.006142514232621219,0.002067916628981103,0.0010345023159036894,-0.007832524538297496,-0.00025924867320226857
survey_1::Empathy_1,survey_1,Empathy_1,Please indicate your agreement with each of the following statements about yourself. - My friends’ emotions don’t affect me much.,QID232_1,Disagree a little | Disagree a little | Disagree a little | Disagree a little | Disagree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - My friends’ emotions don’t affect me much. Disagree a little | Disagree a little | Disagree a little | Disagree a little | Disagree a little Empathy_1,237,40,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.005644663046687037,0.012081563595416485,0.30074337889911434,-0.0005129090462055008,-0.006316503104657767,-0.0334873396664689,0.28835791655621557,0.037212531953812925,0.1305343385208067,-0.004424178049214135,0.16550733449061997,-0.0318707092940893,-0.2123482289501808,0.03306424342309448,0.20945700543436635,0.06275682172524304,0.07351340781937837,0.0010370905086894166,-0.0009563266669592692,0.011326166595809479,0.004345724918300927,0.000918718506838529,0.010776603092292694,0.006519827371421907,-0.00898471631453464,-0.003222313883310799,-0.18346987498276054,-0.10627200459524311,0.19482186463518097,-0.029051323852506482,-0.16762592296470502,0.025155532599132335
survey_1::Empathy_2,survey_1,Empathy_2,"Please indicate your agreement with each of the following statements about yourself. - After being with a friend who is sad about something, I usually feel sad.",QID232_2,Agree a little | Agree a little | Agree a little | Agree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,"Please indicate your agreement with each of the following statements about yourself. - After being with a friend who is sad about something, I usually feel sad. Agree a little | Agree a little | Agree a little | Agree a little | Agree a little Empathy_2",253,47,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.005920946428280807,0.013343104058903543,0.37762792172653675,-0.0009345952168947238,-0.006218968826461077,0.3502594443044947,0.0157254812404126,0.024046315207809484,0.04068985749600129,-0.008780113767904293,0.15484198852159298,-0.003928938636860285,-0.07036018221765088,0.022520715576990286,0.1444249601131432,0.031055288585877354,0.04543775808967914,-0.0039534116200068215,-0.0016660678966928368,-0.015335690142117586,0.005250496753058026,0.0005684092190412022,0.04774479421147158,-0.007593421862973878,-0.015833278707392474,0.00018978710056110533,0.07534514050168284,0.01237830636984593,0.006953061153297361,-0.012469983665787252,0.15701742802671462,-0.001619301499727382
survey_1::Empathy_3,survey_1,Empathy_3,Please indicate your agreement with each of the following statements about yourself. - I can understand my friend’s happiness when she/he does well at something.,QID232_3,Agree strongly | Agree strongly | Agree a little | Agree strongly | Agree strongly,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I can understand my friend’s happiness when she/he does well at something. Agree strongly | Agree strongly | Agree a little | Agree strongly | Agree strongly Empathy_3,254,41,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.006013258266781234,0.01332427142364299,0.3787596653491313,-0.00058833035534397,-0.006955629469883839,0.2998828830735336,0.058212777997179395,0.0246870048269486,0.05578759162523445,-0.008419415149658866,0.16642104489997112,0.01623959535900373,0.28712052560319645,-0.017753902724357885,-0.08145302449162398,-0.13046585457161328,-0.12309467863108153,-0.001637594412789127,-0.00016242967719157093,-0.056307718301362095,-0.002448901832790097,-0.0002421298428991104,0.03329146763328255,0.031440056199383073,0.023784558079268516,0.00218454080089387,-0.022050384156525892,-0.03659190300381919,0.08688013656700863,-0.016973392893331708,-0.13501627937207397,0.021543434023950238
survey_1::Empathy_4,survey_1,Empathy_4,Please indicate your agreement with each of the following statements about yourself. - I get frightened when I watch characters in a good scary movie.,QID232_4,Neither agree nor disagree | Agree a little | Agree a little | Agree a little | Disagree strongly,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I get frightened when I watch characters in a good scary movie. Neither agree nor disagree | Agree a little | Agree a little | Agree a little | Disagree strongly Empathy_4,258,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005695413944785368,0.013028016753085311,0.3992426917273442,-0.00025427716625168193,-0.0056904153174716435,0.17159820542476167,0.12441028153746955,0.02316745831100185,0.07296813907447139,-0.005518839853992468,0.12841894361704195,-0.012011441002494941,-0.06639922458654673,0.013395831964007673,0.08838603478626643,0.025636247537383344,0.03464190992307661,-0.0011981526318972282,-0.0010282756973478415,0.0002609786649546765,0.003821840764013352,0.0004163263064952331,0.01709998060294202,-0.00019824147010638472,-0.01450656010723233,0.0009115906294886304,0.05322396628737024,0.02181286397635628,-0.08382822632447143,0.008213001207972529,0.019136064154058694,0.004991510693613636
survey_1::Empathy_5,survey_1,Empathy_5,Please indicate your agreement with each of the following statements about yourself. - I get caught up in other people’s feelings easily.,QID232_5,Agree a little | Agree a little | Agree a little | Agree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I get caught up in other people’s feelings easily. Agree a little | Agree a little | Agree a little | Agree a little | Agree a little Empathy_5,230,42,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.006337398572894652,0.014103810145712138,0.3977990988778255,-0.0021947030679110246,0.004412335255649201,0.35666885776898966,0.012511865336513923,0.02189577900166593,0.0407932835596521,-0.008782790729951038,0.1547089783166588,-0.005236950337520642,-0.07875173717065762,0.020817965980446624,0.132675515346811,0.03180666856484992,0.04499518361117886,-0.0026006206559625717,-0.0014127771761603834,-0.003799617168063725,0.006030054324092853,0.0005926236571476747,0.04320722918431061,-0.005967464594034197,-0.014688675477588384,0.001996032750834213,0.07337536846938658,0.01723057551859233,-0.11973401059484874,0.009334442961826497,0.0727134809921166,0.0036712974373910084
survey_1::Empathy_6,survey_1,Empathy_6,Please indicate your agreement with each of the following statements about yourself. - I find it hard to know when my friends are frightened.,QID232_6,Disagree a little | Disagree strongly | Disagree a little | Disagree a little | Disagree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I find it hard to know when my friends are frightened. Disagree a little | Disagree strongly | Disagree a little | Disagree a little | Disagree a little Empathy_6,249,43,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.005889291411865234,0.012816336006531783,0.3412259998551733,-0.00011116678772011201,-0.00783427935785822,-0.12077473818917438,0.3802106364663595,0.04322514169884006,0.16423442408444813,-0.003924246808378535,0.18314907398858896,-0.03186592049220492,-0.13963445461527718,0.02435523270280408,0.1610456015319069,0.02988181334702606,0.0408608751235873,-0.0005161328185242742,-0.000928242409854148,-0.0012041365249718457,0.003342103449877,0.0005004779596725674,0.020001920221578165,0.0016085251701957004,-0.006804484214432334,-0.0011838891377195847,-0.09157119743026834,-0.0639953381184412,0.06293992354507788,-0.01075440968255959,-0.16555510636116677,0.02497106548989381
survey_1::Empathy_7,survey_1,Empathy_7,Please indicate your agreement with each of the following statements about yourself. - I don’t become sad when I see other people crying.,QID232_7,Disagree strongly | Disagree a little | Disagree a little | Disagree a little | Disagree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I don’t become sad when I see other people crying. Disagree strongly | Disagree a little | Disagree a little | Disagree a little | Disagree a little Empathy_7,245,42,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.006056927581991975,0.013060895407118156,0.3467894804027938,-0.0012832301951076711,0.0018991966879812801,-0.10853234411353163,0.3783635316233735,0.04510000567089902,0.164314599428413,-0.004606159962992903,0.19319374330538008,-0.031833928778748355,-0.13602326100407633,0.02476704802256431,0.1629558643532568,0.024738077401185943,0.03775126424127071,0.00010484282807895703,-0.0014226921134933121,0.0024225081266161025,0.0049994158998719045,0.0005861465944085829,0.025759565427589035,0.004160819881162651,-0.004688389824603636,-0.0004230983265225201,-0.09820041242223797,-0.07297838304242014,0.16685457410476567,-0.03138360019474735,-0.07237055468772058,0.017715360060948617
survey_1::Empathy_8,survey_1,Empathy_8,Please indicate your agreement with each of the following statements about yourself. - Other people’s feelings don’t bother me at all.,QID232_8,Disagree strongly | Disagree strongly | Disagree a little | Disagree strongly | Disagree strongly,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - Other people’s feelings don’t bother me at all. Disagree strongly | Disagree strongly | Disagree a little | Disagree strongly | Disagree strongly Empathy_8,242,37,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.005943513597573977,0.012648261978882037,0.32736865054187414,-0.0012550344520634782,0.00184805389192876,-0.19836403262803884,0.4306615232846687,0.04766250033713442,0.17921333778279094,-0.00389302676097439,0.19802787156498444,-0.022147150237241144,0.03288048801905769,0.005913648821923164,0.05187546722467305,-0.04218938848146527,-0.033481920676934965,-0.0040071345095175565,-0.0020192492889308453,-0.028625563138808797,0.003183204657493274,-0.0004031773702830237,0.04828212839773271,-0.005469653259922614,0.0018710321304943232,0.0030880355310214757,0.09289504631041476,0.009060129114436861,0.02603506660260198,-0.01866483379358919,0.05370424984923716,0.007158463158145734
survey_1::Empathy_9,survey_1,Empathy_9,Please indicate your agreement with each of the following statements about yourself. - When someone is feeling down I can usually understand how they feel.,QID232_9,Agree strongly | Agree a little | Agree strongly | Agree strongly | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - When someone is feeling down I can usually understand how they feel. Agree strongly | Agree a little | Agree strongly | Agree strongly | Agree a little Empathy_9,248,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006238718703965803,0.014034730479918234,0.4152177983301717,-0.0006568083418504875,-0.007477206806696754,0.33665367333220986,0.0516783980047489,0.03327140717175224,0.05160593771355747,-0.009672848177197085,0.17855423351478375,0.013007595884592316,0.23980927479985736,-0.010973428059198882,-0.04059602086833568,-0.10757677628947487,-0.0968427475543838,-0.008637391667962927,-0.0013999810396261572,-0.05804731538498594,-0.002100987690057245,-0.00022922556343940394,0.03354082835733091,-0.005675236661697247,0.022448319107711383,0.0011942130324391494,-0.010525818191027794,-0.029439434371382227,0.12344266404715463,-0.02640380322306729,-0.04934040496840632,0.016022662985973612
survey_1::Empathy_10,survey_1,Empathy_10,Please indicate your agreement with each of the following statements about yourself. - I can usually work out when my friends are scared.,QID232_10,Agree a little | Agree a little | Agree a little | Agree a little,4,2.0,5.0,2.0,5.0,3.0,233,Please indicate your agreement with each of the following statements about yourself. - I can usually work out when my friends are scared. Agree a little | Agree a little | Agree a little | Agree a little Empathy_10,214,39,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.006532742105220234,0.014385378660963915,0.38900624905716913,-0.0030846957977617127,0.009118024135547074,0.36146052864851347,0.02512138047525513,0.02968434448824167,0.0443627249102524,-0.00958346294699437,0.1659868160249944,-0.00478012441094821,-0.06829771361861167,0.023508886701236364,0.1506629809498595,0.026796483872468913,0.04169032625914584,-0.004192012705196284,-0.0015923442009197113,-0.012255023876947015,0.006250081955459502,0.0008281178737958348,0.050535154995788686,-0.009063899794654206,-0.014835005313075546,0.0008555832972683437,0.06883735177991267,0.008224505528657725,-0.10656077180506111,0.006570078995249211,0.042749138318513916,0.009356207019566678
